CGI_ID,log2FoldChange,SPID,Description,GOID,GOSlim_bin
CGI_10005720,492.965857992481,Q13435,Splicing factor 3B subunit 2,GO:0006397,RNA metabolism
CGI_10005720,492.965857992481,Q13435,Splicing factor 3B subunit 2,GO:0008380,RNA metabolism
CGI_10005720,492.965857992481,Q13435,Splicing factor 3B subunit 2,GO:0010467,other metabolic processes
CGI_10005720,492.965857992481,Q13435,Splicing factor 3B subunit 2,GO:0044419,other biological processes
CGI_10005752,137.692225503671,Q8K0S0,Phytanoyl-CoA hydroxylase-interacting protein,GO:0008150,other biological processes
CGI_10005761,480.16669369992,Q66HG0,E3 ubiquitin-protein ligase RNF13,GO:0051865,protein metabolism
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0000209,protein metabolism
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0006810,transport
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0015031,transport
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0030163,protein metabolism
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0045806,cell organization and biogenesis
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0045806,transport
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0046755,other biological processes
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0051865,protein metabolism
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0070086,cell organization and biogenesis
CGI_10005771,156.88736010331,Q6UWE0,E3 ubiquitin-protein ligase LRSAM1,GO:0070086,transport
CGI_10005777,192.9052742357,Q9CZT5,Vasorin,GO:0008150,other biological processes
CGI_10005802,55.448783879368,A6QQ14,DNA polymerase epsilon subunit 4,GO:0043966,cell organization and biogenesis
CGI_10005802,55.448783879368,A6QQ14,DNA polymerase epsilon subunit 4,GO:0043966,protein metabolism
CGI_10005813,589.194840251952,Q8R491,EH domain-containing protein 3,GO:0006184,other metabolic processes
CGI_10005813,589.194840251952,Q8R491,EH domain-containing protein 3,GO:0032456,transport
CGI_10005813,589.194840251952,Q8R491,EH domain-containing protein 3,GO:0051260,cell organization and biogenesis
CGI_10005814,258.135591029127,P62700,Protein yippee-like 5,GO:0008150,other biological processes
CGI_10005814,258.135591029127,P62700,Protein yippee-like 5,GO:0055114,other metabolic processes
CGI_10005818,50.212185495724,Q2TV84,Transient receptor potential cation channel subfamily M member 1,GO:0006810,transport
CGI_10005818,50.212185495724,Q2TV84,Transient receptor potential cation channel subfamily M member 1,GO:0006811,transport
CGI_10005818,50.212185495724,Q2TV84,Transient receptor potential cation channel subfamily M member 1,GO:0007601,other biological processes
CGI_10005818,50.212185495724,Q2TV84,Transient receptor potential cation channel subfamily M member 1,GO:0050896,other biological processes
CGI_10005818,50.212185495724,Q2TV84,Transient receptor potential cation channel subfamily M member 1,GO:0055085,transport
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0006351,RNA metabolism
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0006355,RNA metabolism
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0007275,developmental processes
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0007389,developmental processes
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0007420,developmental processes
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0021854,developmental processes
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0043010,developmental processes
CGI_10005826,366.590061113179,O35602,Retinal homeobox protein Rx,GO:0060173,developmental processes
CGI_10005847,140.647814981556,Q01617,Protein couch potato,GO:0007268,cell-cell signaling
CGI_10005847,140.647814981556,Q01617,Protein couch potato,GO:0007275,developmental processes
CGI_10005847,140.647814981556,Q01617,Protein couch potato,GO:0009987,other biological processes
CGI_10005847,140.647814981556,Q01617,Protein couch potato,GO:0022611,other biological processes
CGI_10005847,140.647814981556,Q01617,Protein couch potato,GO:0042048,other biological processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0002790,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0006200,other metabolic processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0006497,protein metabolism
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0006810,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0006820,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0006911,cell organization and biogenesis
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0006911,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0007040,cell organization and biogenesis
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0007186,signal transduction
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0008203,other metabolic processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0010875,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0016197,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0030819,other metabolic processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0032367,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0032488,signal transduction
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0033344,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0033700,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0034380,cell organization and biogenesis
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0042157,other metabolic processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0042158,other metabolic processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0042632,other biological processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0043691,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0045332,cell organization and biogenesis
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0045332,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0050702,transport
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0055091,other biological processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0055099,other biological processes
CGI_10005864,746.312621487155,P41233,ATP-binding cassette sub-family A member 1,GO:0060155,cell organization and biogenesis
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0007050,cell cycle and proliferation
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0007155,cell adhesion
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0007409,cell organization and biogenesis
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0007409,developmental processes
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0008090,transport
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0031110,cell organization and biogenesis
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0031122,cell organization and biogenesis
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0045104,cell organization and biogenesis
CGI_10005879,1939.99154157889,Q91ZU6,Dystonin,GO:0046907,transport
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0000718,DNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0000718,stress response
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006281,DNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006281,stress response
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006283,DNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006283,stress response
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006289,DNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006289,stress response
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006351,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006355,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006360,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006361,cell organization and biogenesis
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006361,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006362,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006363,cell organization and biogenesis
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006363,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006366,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006367,cell organization and biogenesis
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006367,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006368,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006370,RNA metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006468,protein metabolism
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0006974,stress response
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0010467,other metabolic processes
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0016032,other biological processes
CGI_10005889,28.2962334895833,Q92759,General transcription factor IIH subunit 4,GO:0050434,RNA metabolism
CGI_10005904,541.110626280495,P05455,Lupus La protein,GO:0006396,RNA metabolism
CGI_10005904,541.110626280495,P05455,Lupus La protein,GO:0006400,RNA metabolism
CGI_10005904,541.110626280495,P05455,Lupus La protein,GO:0008334,RNA metabolism
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0001964,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0002121,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0007275,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0007398,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0007399,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0007422,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0007423,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0007476,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0007498,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0008104,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0008356,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0008593,signal transduction
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0016360,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0016567,protein metabolism
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0030154,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0030707,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0030718,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0031987,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0042048,other biological processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0045314,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0045747,signal transduction
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0046532,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0048749,developmental processes
CGI_10005937,334.946176274253,P29503,Protein neuralized,GO:0048854,developmental processes
CGI_10005940,431.492824778362,Q96HW7,Integrator complex subunit 4,GO:0016180,RNA metabolism
CGI_10005961,398.560038422761,Q9Y3E0,Vesicle transport protein GOT1B,GO:0006810,transport
CGI_10005961,398.560038422761,Q9Y3E0,Vesicle transport protein GOT1B,GO:0007165,signal transduction
CGI_10005961,398.560038422761,Q9Y3E0,Vesicle transport protein GOT1B,GO:0015031,transport
CGI_10005961,398.560038422761,Q9Y3E0,Vesicle transport protein GOT1B,GO:0016192,transport
CGI_10005961,398.560038422761,Q9Y3E0,Vesicle transport protein GOT1B,GO:0043123,signal transduction
CGI_10005973,106.100253617132,Q9CYC6,mRNA-decapping enzyme 2,GO:0000184,RNA metabolism
CGI_10005984,42.0912209407149,Q8CJ99,Sodium channel and clathrin linker 1,GO:0045162,cell organization and biogenesis
CGI_10005984,42.0912209407149,Q8CJ99,Sodium channel and clathrin linker 1,GO:0045162,developmental processes
CGI_10006021,63.2318241326511,Q1ZXH8,Guanine exchange factor for Rac 30,GO:0030587,developmental processes
CGI_10006021,63.2318241326511,Q1ZXH8,Guanine exchange factor for Rac 30,GO:0030587,stress response
CGI_10006021,63.2318241326511,Q1ZXH8,Guanine exchange factor for Rac 30,GO:0031152,developmental processes
CGI_10006021,63.2318241326511,Q1ZXH8,Guanine exchange factor for Rac 30,GO:0031152,stress response
CGI_10006021,63.2318241326511,Q1ZXH8,Guanine exchange factor for Rac 30,GO:0032312,signal transduction
CGI_10006021,63.2318241326511,Q1ZXH8,Guanine exchange factor for Rac 30,GO:0035023,signal transduction
CGI_10006021,63.2318241326511,Q1ZXH8,Guanine exchange factor for Rac 30,GO:0043547,other biological processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0001701,developmental processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007254,signal transduction
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007254,stress response
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007257,protein metabolism
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007257,signal transduction
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007257,stress response
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007411,cell organization and biogenesis
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007411,developmental processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0007585,other biological processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0008104,other biological processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0009791,developmental processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0010468,other metabolic processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0016192,transport
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0030900,developmental processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0043507,protein metabolism
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0043507,signal transduction
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0043507,stress response
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0046328,signal transduction
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0046328,stress response
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0048286,developmental processes
CGI_10006022,1048.79756300288,Q9ESN9,C-Jun-amino-terminal kinase-interacting protein 3,GO:0060425,developmental processes
CGI_10006030,450.779444300709,Q6PFY8,Tripartite motif-containing protein 45,GO:0008150,other biological processes
CGI_10006035,111.462762203474,Q9DBV3,Probable ATP-dependent RNA helicase DHX34,GO:0008150,other biological processes
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0006351,RNA metabolism
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0006355,RNA metabolism
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0006810,transport
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0016568,cell organization and biogenesis
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0016578,cell organization and biogenesis
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0016578,protein metabolism
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0045893,RNA metabolism
CGI_10006042,250.428250496626,B5FZ63,Enhancer of yellow 2 transcription factor homolog,GO:0051028,transport
CGI_10006075,4853.87400314149,Q6MG82,Proline-rich transmembrane protein 1,GO:0009607,other biological processes
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0006412,protein metabolism
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0006418,protein metabolism
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0006418,RNA metabolism
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0006432,protein metabolism
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0006432,RNA metabolism
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0008033,RNA metabolism
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0010467,other metabolic processes
CGI_10006103,332.708285198441,O95363,"Phenylalanine--tRNA ligase, mitochondrial",GO:0043039,RNA metabolism
CGI_10006128,200.210172503622,Q9H269,Vacuolar protein sorting-associated protein 16 homolog,GO:0006810,transport
CGI_10006128,200.210172503622,Q9H269,Vacuolar protein sorting-associated protein 16 homolog,GO:0006886,transport
CGI_10006128,200.210172503622,Q9H269,Vacuolar protein sorting-associated protein 16 homolog,GO:0015031,transport
CGI_10006132,18.8215050021441,Q94126,Cell death specification protein 2,GO:0006351,RNA metabolism
CGI_10006132,18.8215050021441,Q94126,Cell death specification protein 2,GO:0006355,RNA metabolism
CGI_10006132,18.8215050021441,Q94126,Cell death specification protein 2,GO:0006915,death
CGI_10006132,18.8215050021441,Q94126,Cell death specification protein 2,GO:0019987,death
CGI_10006132,18.8215050021441,Q94126,Cell death specification protein 2,GO:0043068,death
CGI_10006138,123.714046486947,Q9VN14,Contactin,GO:0007155,cell adhesion
CGI_10006138,123.714046486947,Q9VN14,Contactin,GO:0008366,developmental processes
CGI_10006138,123.714046486947,Q9VN14,Contactin,GO:0019991,cell organization and biogenesis
CGI_10006138,123.714046486947,Q9VN14,Contactin,GO:0021682,developmental processes
CGI_10006138,123.714046486947,Q9VN14,Contactin,GO:0045197,cell organization and biogenesis
CGI_10006164,107.817968040391,A2AM05,Centlein,GO:0008150,other biological processes
CGI_10006168,385.652228709549,Q8MQW8,Protein sprint,GO:0007165,signal transduction
CGI_10006168,385.652228709549,Q8MQW8,Protein sprint,GO:0007275,developmental processes
CGI_10006168,385.652228709549,Q8MQW8,Protein sprint,GO:0007298,other biological processes
CGI_10006168,385.652228709549,Q8MQW8,Protein sprint,GO:0043547,other biological processes
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0002218,stress response
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0002224,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0002224,stress response
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0002755,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0002755,stress response
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0006468,protein metabolism
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0007250,other metabolic processes
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0007250,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0016310,other metabolic processes
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034134,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034134,stress response
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034138,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034138,stress response
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034142,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034142,stress response
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034146,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034146,stress response
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034154,signal transduction
CGI_10006185,74.8044471706068,Q5ZJB4,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0034154,stress response
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0001757,developmental processes
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0006468,protein metabolism
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0007249,signal transduction
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0007417,developmental processes
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0016310,other metabolic processes
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0043066,death
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0043124,signal transduction
CGI_10006186,66.9910538561731,Q28DZ1,Inhibitor of nuclear factor kappa-B kinase subunit alpha,GO:0055113,developmental processes
CGI_10006196,815.686301472344,Q2EMV9,Poly [ADP-ribose] polymerase 14,GO:0006351,RNA metabolism
CGI_10006196,815.686301472344,Q2EMV9,Poly [ADP-ribose] polymerase 14,GO:0006355,RNA metabolism
CGI_10006213,397.908178311561,O88746,Target of Myb protein 1,GO:0006810,transport
CGI_10006213,397.908178311561,O88746,Target of Myb protein 1,GO:0006886,transport
CGI_10006213,397.908178311561,O88746,Target of Myb protein 1,GO:0015031,transport
CGI_10006216,215.062221381228,Q9CPY6,Uncharacterized protein C17orf39 homolog,GO:0008150,other biological processes
CGI_10006224,306.574659889108,Q8R151,NFX1-type zinc finger-containing protein 1,GO:0008150,other biological processes
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0007165,signal transduction
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0007283,other biological processes
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0007588,transport
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0007632,other biological processes
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0016337,cell adhesion
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0030030,cell organization and biogenesis
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0030036,cell organization and biogenesis
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0030154,other biological processes
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0048515,other biological processes
CGI_10006230,379.946016352911,O15259,Nephrocystin-1,GO:0060041,developmental processes
CGI_10006236,2141.1500342926,Q9U943,Apolipophorins,GO:0006810,transport
CGI_10006236,2141.1500342926,Q9U943,Apolipophorins,GO:0006869,transport
CGI_10006236,2141.1500342926,Q9U943,Apolipophorins,GO:0016055,signal transduction
CGI_10006248,523.643177621369,Q5EAR5,tRNA 2'-phosphotransferase 1,GO:0006388,RNA metabolism
CGI_10006248,523.643177621369,Q5EAR5,tRNA 2'-phosphotransferase 1,GO:0008033,RNA metabolism
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0006810,transport
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0006811,transport
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0006812,transport
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0006937,other biological processes
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0006940,other biological processes
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007165,signal transduction
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007171,cell organization and biogenesis
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007171,other metabolic processes
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007171,signal transduction
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007271,cell-cell signaling
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007399,developmental processes
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007507,developmental processes
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0007626,other biological processes
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0010035,other biological processes
CGI_10006254,26.8884658833589,P04757,Neuronal acetylcholine receptor subunit alpha-3,GO:0014056,cell-cell signaling
